-30.55   0.869153   0.53971
-30.5   0.869521   0.510256
-30.45   0.869888   0.480408
-30.4   0.870255   0.450313
-30.35   0.870621   0.420119
-30.3   0.870988   0.389972
-30.25   0.871354   0.360022
-30.2   0.87172   0.330416
-30.15   0.872085   0.301298
-30.1   0.872451   0.272812
-30.05   0.872816   0.245099
-30   0.87318   0.218295
-29.95   0.873545   0.192532
-29.9   0.873909   0.167938
-29.85   0.874273   0.144635
-29.8   0.874637   0.122738
-29.75   0.875   0.102356
-29.7   0.875363   0.0835897
-29.65   0.875726   0.0665341
-29.6   0.876088   0.0512741
-29.55   0.876451   0.0378866
-29.5   0.876813   0.0264391
-29.45   0.877174   0.0169901
-29.4   0.877536   0.00958813
-29.35   0.877897   0.00427182
-29.3   0.878258   0.0010697
-29.25   0.878618   8.44404e-31
-29.2   0.878978   0.00107057
-29.15   0.879338   0.00427883
-29.1   0.879698   0.00961175
-29.05   0.880057   0.017046
-29   0.880416   0.0265478
-28.95   0.880775   0.0380735
-28.9   0.881134   0.0515694
-28.85   0.881492   0.0669722
-28.8   0.88185   0.0842091
-28.75   0.882207   0.103199
-28.7   0.882564   0.12385
-28.65   0.882921   0.146066
-28.6   0.883278   0.169739
-28.55   0.883634   0.194756
-28.5   0.88399   0.220998
-28.45   0.884346   0.248337
-28.4   0.884702   0.276643
-28.35   0.885057   0.30578
-28.3   0.885412   0.335606
-28.25   0.885766   0.365977
-28.2   0.88612   0.396748
-28.15   0.886474   0.427768
-28.1   0.886828   0.458889
-28.05   0.887181   0.489958
-28   0.887534   0.520826
-27.95   0.887886   0.551343
-27.9   0.888239   0.58136
-27.85   0.88859   0.610731
-27.8   0.888942   0.639314
-27.75   0.889293   0.66697
-27.7   0.889644   0.693564
-27.65   0.889995   0.718965
-27.6   0.890345   0.743051
-27.55   0.890695   0.765704
-27.5   0.891045   0.786812
-27.45   0.891394   0.806273
-27.4   0.891743   0.823992
-27.35   0.892092   0.839881
-27.3   0.89244   0.853862
-27.25   0.892788   0.865867
-27.2   0.893135   0.875836
-27.15   0.893483   0.88372
-27.1   0.89383   0.88948
-27.05   0.894176   0.893087
-27   0.894522   0.894522
-26.95   0.894868   0.893778
-26.9   0.895214   0.890858
-26.85   0.895559   0.885774
-26.8   0.895904   0.878551
-26.75   0.896248   0.869223
-26.7   0.896592   0.857835
-26.65   0.896936   0.844442
-26.6   0.89728   0.829108
-26.55   0.897623   0.811907
-26.5   0.897965   0.792923
-26.45   0.898308   0.772248
-26.4   0.89865   0.749982
-26.35   0.898991   0.726233
-26.3   0.899332   0.701116
-26.25   0.899673   0.674755
-26.2   0.900014   0.647277
-26.15   0.900354   0.618816
-26.1   0.900694   0.589512
-26.05   0.901033   0.559506
-26   0.901372   0.528947
-25.95   0.901711   0.497983
-25.9   0.902049   0.466765
-25.85   0.902387   0.435447
-25.8   0.902725   0.404182
-25.75   0.903062   0.373123
-25.7   0.903399   0.342423
-25.65   0.903735   0.312233
-25.6   0.904071   0.2827
-25.55   0.904407   0.25397
-25.5   0.904742   0.226185
-25.45   0.905077   0.199482
-25.4   0.905411   0.173992
-25.35   0.905745   0.149842
-25.3   0.906079   0.12715
-25.25   0.906412   0.10603
-25.2   0.906745   0.0865865
-25.15   0.907078   0.0689161
-25.1   0.90741   0.0531073
-25.05   0.907742   0.0392392
-25   0.908073   0.0273818
-24.95   0.908404   0.017595
-24.9   0.908734   0.00992901
-24.85   0.909065   0.00442348
-24.8   0.909394   0.00110762
-24.75   0.909724   1.10638e-30
-24.7   0.910053   0.00110842
-24.65   0.910381   0.00442988
-24.6   0.910709   0.00995059
-24.55   0.911037   0.017646
-24.5   0.911364   0.027481
-24.45   0.911691   0.0394099
-24.4   0.912018   0.0533769
-24.35   0.912344   0.0693162
-24.3   0.912669   0.0871522
-24.25   0.912995   0.1068
-24.2   0.913319   0.128166
-24.15   0.913644   0.151148
-24.1   0.913968   0.175637
-24.05   0.914291   0.201513
-24   0.914615   0.228654
-23.95   0.914937   0.256928
-23.9   0.91526   0.286199
-23.85   0.915581   0.316326
-23.8   0.915903   0.347163
-23.75   0.916224   0.378562
-23.7   0.916544   0.41037
-23.65   0.916865   0.442433
-23.6   0.917184   0.474597
-23.55   0.917504   0.506704
-23.5   0.917822   0.5386
-23.45   0.918141   0.57013
-23.4   0.918459   0.601139
-23.35   0.918776   0.631478
-23.3   0.919094   0.660999
-23.25   0.91941   0.689558
-23.2   0.919726   0.717015
-23.15   0.920042   0.743238
-23.1   0.920357   0.768098
-23.05   0.920672   0.791474
-23   0.920987   0.813252
-22.95   0.921301   0.833324
-22.9   0.921614   0.851594
-22.85   0.921927   0.86797
-22.8   0.92224   0.882374
-22.75   0.922552   0.894734
-22.7   0.922864   0.904989
-22.65   0.923175   0.913088
-22.6   0.923486   0.918992
-22.55   0.923796   0.922671
-22.5   0.924106   0.924106
-22.45   0.924416   0.92329
-22.4   0.924724   0.920225
-22.35   0.925033   0.914926
-22.3   0.925341   0.907418
-22.25   0.925649   0.897737
-22.2   0.925956   0.885929
-22.15   0.926262   0.872052
-22.1   0.926568   0.856171
-22.05   0.926874   0.838365
-22   0.927179   0.81872
-21.95   0.927484   0.79733
-21.9   0.927788   0.7743
-21.85   0.928092   0.749741
-21.8   0.928395   0.723774
-21.75   0.928698   0.696524
-21.7   0.929   0.668124
-21.65   0.929302   0.638713
-21.6   0.929604   0.608434
-21.55   0.929905   0.577434
-21.5   0.930205   0.545867
-21.45   0.930505   0.513885
-21.4   0.930804   0.481644
-21.35   0.931103   0.449304
-21.3   0.931402   0.417022
-21.25   0.9317   0.384956
-21.2   0.931997   0.353263
-21.15   0.932294   0.3221
-21.1   0.932591   0.291618
-21.05   0.932887   0.261968
-21   0.933182   0.233296
-20.95   0.933477   0.205742
-20.9   0.933771   0.179442
-20.85   0.934065   0.154527
-20.8   0.934359   0.131119
-20.75   0.934652   0.109334
-20.7   0.934944   0.0892792
-20.65   0.935236   0.0710555
-20.6   0.935528   0.0547529
-20.55   0.935819   0.0404529
-20.5   0.936109   0.0282271
-20.45   0.936399   0.0181373
-20.4   0.936688   0.0102344
-20.35   0.936977   0.0045593
-20.3   0.937266   0.00114157
-20.25   0.937554   5.07874e-30
-20.2   0.937841   0.00114227
-20.15   0.938128   0.0045649
-20.1   0.938414   0.0102533
-20.05   0.9387   0.0181818
-20   0.938985   0.0283139
-19.95   0.93927   0.0406021
-19.9   0.939554   0.0549885
-19.85   0.939838   0.0714051
-19.8   0.940121   0.0897735
-19.75   0.940403   0.110006
-19.7   0.940685   0.132006
-19.65   0.940967   0.155669
-19.6   0.941248   0.180879
-19.55   0.941528   0.207516
-19.5   0.941808   0.235452
-19.45   0.942088   0.264552
-19.4   0.942367   0.294675
-19.35   0.942645   0.325676
-19.3   0.942923   0.357405
-19.25   0.9432   0.389708
-19.2   0.943477   0.422428
-19.15   0.943753   0.455408
-19.1   0.944029   0.488487
-19.05   0.944304   0.521505
-19   0.944578   0.554301
-18.95   0.944852   0.586716
-18.9   0.945126   0.618593
-18.85   0.945398   0.649775
-18.8   0.945671   0.680113
-18.75   0.945943   0.709457
-18.7   0.946214   0.737665
-18.65   0.946484   0.764599
-18.6   0.946755   0.790128
-18.55   0.947024   0.814128
-18.5   0.947293   0.836481
-18.45   0.947561   0.857077
-18.4   0.947829   0.875817
-18.35   0.948097   0.892608
-18.3   0.948363   0.907368
-18.25   0.94863   0.920025
-18.2   0.948895   0.930516
-18.15   0.94916   0.938789
-18.1   0.949425   0.944805
-18.05   0.949689   0.948532
-18   0.949952   0.949952
-17.95   0.950215   0.949057
-17.9   0.950477   0.945852
-17.85   0.950738   0.94035
-17.8   0.950999   0.932579
-17.75   0.95126   0.922576
-17.7   0.95152   0.910388
-17.65   0.951779   0.896075
-17.6   0.952038   0.879706
-17.55   0.952296   0.86136
-17.5   0.952553   0.841126
-17.45   0.95281   0.819102
-17.4   0.953067   0.795396
-17.35   0.953323   0.770123
-17.3   0.953578   0.743406
-17.25   0.953832   0.715374
-17.2   0.954086   0.686165
-17.15   0.95434   0.655921
-17.1   0.954593   0.624789
-17.05   0.954845   0.592921
-17   0.955097   0.560474
-16.95   0.955348   0.527604
-16.9   0.955598   0.494474
-16.85   0.955848   0.461245
-16.8   0.956097   0.428079
-16.75   0.956346   0.395139
-16.7   0.956594   0.362586
-16.65   0.956841   0.330581
-16.6   0.957088   0.299278
-16.55   0.957334   0.268833
-16.5   0.95758   0.239395
-16.45   0.957825   0.211108
-16.4   0.95807   0.184112
-16.35   0.958313   0.158538
-16.3   0.958557   0.134514
-16.25   0.958799   0.112158
-16.2   0.959041   0.0915803
-16.15   0.959282   0.0728824
-16.1   0.959523   0.0561573
-16.05   0.959763   0.041488
-16   0.960003   0.0289476
-15.95   0.960242   0.0185991
-15.9   0.96048   0.0104944
-15.85   0.960718   0.00467482
-15.8   0.960955   0.00117042
-15.75   0.961191   1.76591e-31
-15.7   0.961427   0.00117099
-15.65   0.961662   0.00467941
-15.6   0.961897   0.0105099
-15.55   0.962131   0.0186357
-15.5   0.962364   0.0290188
-15.45   0.962596   0.0416104
-15.4   0.962828   0.0563507
-15.35   0.96306   0.0731694
-15.3   0.963291   0.0919861
-15.25   0.963521   0.112711
-15.2   0.96375   0.135243
-15.15   0.963979   0.159476
-15.1   0.964207   0.185291
-15.05   0.964435   0.212565
-15   0.964662   0.241165
-14.95   0.964888   0.270955
-14.9   0.965114   0.301788
-14.85   0.965339   0.333516
-14.8   0.965563   0.365986
-14.75   0.965787   0.39904
-14.7   0.96601   0.432517
-14.65   0.966232   0.466256
-14.6   0.966454   0.500091
-14.55   0.966675   0.53386
-14.5   0.966896   0.567398
-14.45   0.967116   0.600541
-14.4   0.967335   0.633129
-14.35   0.967553   0.665003
-14.3   0.967771   0.696007
-14.25   0.967989   0.725991
-14.2   0.968205   0.754809
-14.15   0.968421   0.78232
-14.1   0.968636   0.80839
-14.05   0.968851   0.832892
-14   0.969065   0.855706
-13.95   0.969278   0.87672
-13.9   0.969491   0.895833
-13.85   0.969703   0.91295
-13.8   0.969914   0.927987
-13.75   0.970125   0.940872
-13.7   0.970334   0.95154
-13.65   0.970544   0.959939
-13.6   0.970752   0.966029
-13.55   0.97096   0.969778
-13.5   0.971168   0.971168
-13.45   0.971374   0.970191
